#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1749296437732102400,0.0003204164049996905,-0.0012250498717563119,-0.00025025605367412496,0.9999997376641081,-0.00033339615389017325,-0.000601838643410129,0.00022651482618908975
1749296437938944256,0.001617210398841884,-0.0012552936506038392,-0.0003242872847861733,0.999999042879547,-0.0006804713466573625,-0.001203891924246053,4.292984097006955e-05
1749296438025009152,0.0045562963322920425,-0.0012489522989325152,-0.0004320705468319197,0.9999950430267025,-0.0016659965076376972,-0.002657201507565296,-0.00027867150609232926
1749296438194187520,0.009110675934467238,-0.0013732292497090626,-0.0006934327987502265,0.9999815130472414,-0.0035859077673918937,-0.004865571813785007,-0.0006641085443234835
1749296438259253248,0.015431386771938449,-0.001582455492104451,-0.0006261219297183374,0.9999510627203732,-0.006367678772776535,-0.007498798166831463,-0.0010453982477684528
1749296438412952576,0.023511809777174264,-0.0018923610839820526,-0.0004247494810729613,0.9998966082758249,-0.009743897566088374,-0.01051912305055036,-0.0010850202626613375
1749296438472333056,0.03199697972670279,-0.002521796411749655,-0.0012773317435383902,0.9998106338776195,-0.014111327360385633,-0.013352341646496636,-0.0011321651451904585
1749296438621217280,0.04099310725485683,-0.0034566835908407256,-0.003414892052254981,0.9996782526471627,-0.019517163274356618,-0.016124872470405217,-0.0015684418545115148
1749296438682043648,0.05045111047897688,-0.003278545785525999,-0.004647329120897048,0.9995584547106312,-0.022706727125172178,-0.0190672607867347,-0.001933837079167962
1749296438832596480,0.059975812808226614,-0.0029291739288836993,-0.004478142495433879,0.9994613936782092,-0.024090946531080955,-0.022207152292816265,-0.0018415290092624324
